0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.000000000000000000e+01
5.900000000000000000e+01
1.070000000000000000e+02
1.400000000000000000e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
2.000000000000000000e+00
2.000000000000000000e+00
2.000000000000000000e+00
2.000000000000000000e+00
3.000000000000000000e+00
4.000000000000000000e+00
9.000000000000000000e+00
1.000000000000000000e+01
1.500000000000000000e+01
1.900000000000000000e+01
1.400000000000000000e+01
2.600000000000000000e+01
2.000000000000000000e+01
1.800000000000000000e+01
1.900000000000000000e+01
2.500000000000000000e+01
3.100000000000000000e+01
2.000000000000000000e+01
2.500000000000000000e+01
2.800000000000000000e+01
2.800000000000000000e+01
2.500000000000000000e+01
3.300000000000000000e+01
2.300000000000000000e+01
2.200000000000000000e+01
1.700000000000000000e+01
2.300000000000000000e+01
3.500000000000000000e+01
3.800000000000000000e+01
5.000000000000000000e+01
5.500000000000000000e+01
8.100000000000000000e+01
6.800000000000000000e+01
9.900000000000000000e+01
1.020000000000000000e+02
1.290000000000000000e+02
1.160000000000000000e+02
1.720000000000000000e+02
1.910000000000000000e+02
2.060000000000000000e+02
2.790000000000000000e+02
3.830000000000000000e+02
3.900000000000000000e+02
4.160000000000000000e+02
5.200000000000000000e+02
5.210000000000000000e+02
5.420000000000000000e+02
5.960000000000000000e+02
6.210000000000000000e+02
6.120000000000000000e+02
6.160000000000000000e+02
5.400000000000000000e+02
5.430000000000000000e+02
4.830000000000000000e+02
4.610000000000000000e+02
4.410000000000000000e+02
4.350000000000000000e+02
4.030000000000000000e+02
4.090000000000000000e+02
3.370000000000000000e+02
3.720000000000000000e+02
3.170000000000000000e+02
2.950000000000000000e+02
